"message";"project_name";"date";"kind";"cc";"name";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"13";"src/main/java/br/com/caelum/tubaina/parser/latex/CodeTag.java";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"4";"src/test/java/br/com/caelum/tubaina/builder/replacer/AnswerReplacerTest.java";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"5";"src/test/java/br/com/caelum/tubaina/builder/replacer/BoxReplacerTest.java";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"4";"src/test/java/br/com/caelum/tubaina/builder/replacer/CenteredParagraphReplacerTest.java";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"4";"src/test/java/br/com/caelum/tubaina/builder/replacer/CodeReplacerTest.java";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"5";"src/test/java/br/com/caelum/tubaina/builder/replacer/ExerciseReplacerTest.java";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"3";"src/test/java/br/com/caelum/tubaina/builder/replacer/ImageReplacerTest.java";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"3";"src/test/java/br/com/caelum/tubaina/builder/replacer/ItemReplacerTest.java";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"4";"src/test/java/br/com/caelum/tubaina/builder/replacer/JavaReplacerTest.java";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"8";"src/test/java/br/com/caelum/tubaina/builder/replacer/ListReplacerTest.java";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"4";"src/test/java/br/com/caelum/tubaina/builder/replacer/NoteReplacerTest.java";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"4";"src/test/java/br/com/caelum/tubaina/builder/replacer/QuestionReplacerTest.java";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"4";"src/test/java/br/com/caelum/tubaina/builder/replacer/RubyReplacerTest.java";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"11";"src/test/java/br/com/caelum/tubaina/builder/replacer/TableReplacerTest.java";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"6";"src/test/java/br/com/caelum/tubaina/builder/replacer/TableRowReplacerTest.java";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"4";"src/test/java/br/com/caelum/tubaina/builder/replacer/XmlReplacerTest.java";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"2";"src/test/java/br/com/caelum/tubaina/parser/latex/CodeTagTest.java";
"Refatorando testes e previnindo NullPointerException na CodeTag";"tubaina";"2009-01-29 11:38:04.0";"DEFAULT";"31";"src/test/java/br/com/caelum/tubaina/parser/latex/LatexParserTest.java";
"Java highlight finally working.";"tubaina";"2009-01-29 16:24:59.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/CodeHighlightTag.java";
"Java highlight finally working.";"tubaina";"2009-01-29 16:24:59.0";"DEFAULT";"3";"src/test/java/br/com/caelum/tubaina/parser/html/CodeHighlightTagTest.java";
"Java highlight finally working.";"tubaina";"2009-01-29 16:24:59.0";"NEW";"3";"src/test/java/br/com/caelum/tubaina/parser/latex/CodeHighlightTagTest.java";
"ref tags support";"tubaina";"2009-02-13 17:19:25.0";"DEFAULT";"6";"src/main/java/br/com/caelum/tubaina/builder/ChunksMakerBuilder.java";
"ref tags support";"tubaina";"2009-02-13 17:19:25.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/builder/replacer/RefReplacer.java";
"ref tags support";"tubaina";"2009-02-13 17:19:25.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/chunk/RefChunk.java";
"ref tags support";"tubaina";"2009-02-13 17:19:25.0";"DEFAULT";"21";"src/main/java/br/com/caelum/tubaina/parser/MockedParser.java";
"ref tags support";"tubaina";"2009-02-13 17:19:25.0";"DEFAULT";"21";"src/main/java/br/com/caelum/tubaina/parser/Parser.java";
"ref tags support";"tubaina";"2009-02-13 17:19:25.0";"DEFAULT";"24";"src/main/java/br/com/caelum/tubaina/parser/html/HtmlParser.java";
"ref tags support";"tubaina";"2009-02-13 17:19:25.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/parser/html/RefTag.java";
"ref tags support";"tubaina";"2009-02-13 17:19:25.0";"DEFAULT";"26";"src/main/java/br/com/caelum/tubaina/parser/latex/LatexParser.java";
"ref tags support";"tubaina";"2009-02-13 17:19:25.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/parser/latex/RefTag.java";
"ref tags support";"tubaina";"2009-02-13 17:19:25.0";"NEW";"4";"src/test/java/br/com/caelum/tubaina/builder/replacer/RefReplacerTest.java";
"ref tags support";"tubaina";"2009-02-13 17:19:25.0";"NEW";"1";"src/test/java/br/com/caelum/tubaina/parser/html/RefTagTest.java";
"ref tags support";"tubaina";"2009-02-13 17:19:25.0";"NEW";"2";"src/test/java/br/com/caelum/tubaina/parser/latex/RefTagTest.java";
"Ref Fixed";"tubaina";"2009-02-13 22:50:11.0";"DEFAULT";"2";"src/main/java/br/com/caelum/tubaina/builder/replacer/RefReplacer.java";
"Ref Fixed";"tubaina";"2009-02-13 22:50:11.0";"DEFAULT";"2";"src/main/java/br/com/caelum/tubaina/chunk/RefChunk.java";
"Ref Fixed";"tubaina";"2009-02-13 22:50:11.0";"DEFAULT";"1";"src/main/java/br/com/caelum/tubaina/parser/latex/RefTag.java";
"Ref Fixed";"tubaina";"2009-02-13 22:50:11.0";"DEFAULT";"4";"src/test/java/br/com/caelum/tubaina/builder/replacer/RefReplacerTest.java";
"ops, esqueci do test";"tubaina";"2009-02-13 22:55:31.0";"DEFAULT";"2";"src/test/java/br/com/caelum/tubaina/parser/latex/RefTagTest.java";
"nao pulando linha no ref";"tubaina";"2009-02-13 23:06:29.0";"DEFAULT";"2";"src/test/java/br/com/caelum/tubaina/parser/latex/RefTagTest.java";
"agora sim";"tubaina";"2009-02-13 23:10:34.0";"DEFAULT";"1";"src/main/java/br/com/caelum/tubaina/parser/latex/RefTag.java";
"Permite copiar arquivos .bib";"tubaina";"2009-02-23 11:19:42.0";"DEFAULT";"17";"src/main/java/br/com/caelum/tubaina/parser/latex/LatexGenerator.java";
"Bug fix: code highlighting in LaTeX output (TUBAINA-15)";"tubaina";"2009-03-25 13:29:40.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/CodeHighlightTag.java";
"Bug fix: code highlighting in LaTeX output (TUBAINA-15)";"tubaina";"2009-03-25 13:29:40.0";"DEFAULT";"3";"src/test/java/br/com/caelum/tubaina/parser/latex/CodeHighlightTagTest.java";
"Fixing tests on Windows (not all streams were being closed)";"tubaina";"2009-04-15 10:07:21.0";"DEFAULT";"22";"src/main/java/br/com/caelum/tubaina/parser/html/HtmlGenerator.java";
"Fixing tests on Windows (not all streams were being closed)";"tubaina";"2009-04-15 10:07:21.0";"DEFAULT";"11";"src/main/java/br/com/caelum/tubaina/resources/HtmlResourceManipulator.java";
"Fixing tests on Windows (not all streams were being closed)";"tubaina";"2009-04-15 10:07:21.0";"DEFAULT";"13";"src/test/java/br/com/caelum/tubaina/parser/html/HtmlGeneratorTest.java";
"fixing ref tag (now it's a regex tag)";"tubaina";"2009-07-08 16:17:07.0";"DEFAULT";"6";"src/main/java/br/com/caelum/tubaina/builder/ChunksMakerBuilder.java";
"fixing ref tag (now it's a regex tag)";"tubaina";"2009-07-08 16:17:07.0";"DELETED";"0";"src/main/java/br/com/caelum/tubaina/builder/replacer/RefReplacer.java";
"fixing ref tag (now it's a regex tag)";"tubaina";"2009-07-08 16:17:07.0";"DELETED";"0";"src/main/java/br/com/caelum/tubaina/chunk/RefChunk.java";
"fixing ref tag (now it's a regex tag)";"tubaina";"2009-07-08 16:17:07.0";"DEFAULT";"20";"src/main/java/br/com/caelum/tubaina/parser/Parser.java";
"fixing ref tag (now it's a regex tag)";"tubaina";"2009-07-08 16:17:07.0";"DEFAULT";"23";"src/main/java/br/com/caelum/tubaina/parser/html/HtmlParser.java";
"fixing ref tag (now it's a regex tag)";"tubaina";"2009-07-08 16:17:07.0";"DELETED";"0";"src/main/java/br/com/caelum/tubaina/parser/html/RefTag.java";
"fixing ref tag (now it's a regex tag)";"tubaina";"2009-07-08 16:17:07.0";"DEFAULT";"25";"src/main/java/br/com/caelum/tubaina/parser/latex/LatexParser.java";
"fixing ref tag (now it's a regex tag)";"tubaina";"2009-07-08 16:17:07.0";"DELETED";"0";"src/main/java/br/com/caelum/tubaina/parser/latex/RefTag.java";
"fixing ref tag (now it's a regex tag)";"tubaina";"2009-07-08 16:17:07.0";"DELETED";"0";"src/test/java/br/com/caelum/tubaina/builder/replacer/RefReplacerTest.java";
"fixing ref tag (now it's a regex tag)";"tubaina";"2009-07-08 16:17:07.0";"DELETED";"0";"src/test/java/br/com/caelum/tubaina/parser/html/RefTagTest.java";
"fixing ref tag (now it's a regex tag)";"tubaina";"2009-07-08 16:17:07.0";"DELETED";"0";"src/test/java/br/com/caelum/tubaina/parser/latex/RefTagTest.java";
"Adding spacing between java code and the text above it in latex output.";"tubaina";"2009-07-13 16:51:02.0";"DEFAULT";"5";"src/main/java/br/com/caelum/tubaina/parser/latex/JavaTag.java";
"Centering images with caption correctly.";"tubaina";"2009-07-16 16:16:48.0";"DEFAULT";"8";"src/main/java/br/com/caelum/tubaina/parser/latex/ImageTag.java";
"Centering images with caption correctly.";"tubaina";"2009-07-16 16:16:48.0";"DEFAULT";"7";"src/test/java/br/com/caelum/tubaina/parser/latex/ImageTagTest.java";
"Spacing around [code] tag.";"tubaina";"2009-07-16 17:16:37.0";"DEFAULT";"13";"src/main/java/br/com/caelum/tubaina/parser/latex/CodeTag.java";
"requiring just one [chapter] per afc";"tubaina";"2009-08-06 15:19:48.0";"DEFAULT";"11";"src/main/java/br/com/caelum/tubaina/builder/BookBuilder.java";
"refactoring test case because of the multichapter validation";"tubaina";"2009-08-06 15:53:22.0";"DEFAULT";"5";"src/test/java/br/com/caelum/tubaina/parser/html/BookToTOCTest.java";
"Accepting --htmlflat argument on the command line (but still generating the usual HTML output).";"tubaina";"2009-08-06 16:19:57.0";"DEFAULT";"0";"src/main/java/br/com/caelum/tubaina/ParseTypes.java";
"Accepting --htmlflat argument on the command line (but still generating the usual HTML output).";"tubaina";"2009-08-06 16:19:57.0";"DEFAULT";"18";"src/main/java/br/com/caelum/tubaina/Tubaina.java";
"Accepting --htmlflat argument on the command line (but still generating the usual HTML output).";"tubaina";"2009-08-06 16:19:57.0";"DEFAULT";"21";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"Writting all sections of a chapter in the same page. (images not working yet)";"tubaina";"2009-08-06 16:53:28.0";"DEFAULT";"21";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"Writting all sections of a chapter in the same page. (images not working yet)";"tubaina";"2009-08-06 16:53:28.0";"DEFAULT";"4";"src/main/java/br/com/caelum/tubaina/parser/html/ChapterToString.java";
"Writting all sections of a chapter in the same page. (images not working yet)";"tubaina";"2009-08-06 16:53:28.0";"NEW";"22";"src/main/java/br/com/caelum/tubaina/parser/html/FlatHtmlGenerator.java";
"Writting all sections of a chapter in the same page. (images not working yet)";"tubaina";"2009-08-06 16:53:28.0";"DEFAULT";"3";"src/main/java/br/com/caelum/tubaina/parser/html/SectionToString.java";
"Tests for flat html generation.";"tubaina";"2009-08-06 17:18:27.0";"DEFAULT";"7";"src/test/java/br/com/caelum/tubaina/parser/html/ChapterToStringTest.java";
"Tests for flat html generation.";"tubaina";"2009-08-06 17:18:27.0";"NEW";"11";"src/test/java/br/com/caelum/tubaina/parser/html/FlatHtmlGeneratorTest.java";
"Tests for flat html generation.";"tubaina";"2009-08-06 17:18:27.0";"DEFAULT";"5";"src/test/java/br/com/caelum/tubaina/parser/html/SectionToStringTest.java";
"Images working.";"tubaina";"2009-08-06 17:41:57.0";"DEFAULT";"22";"src/main/java/br/com/caelum/tubaina/parser/html/FlatHtmlGenerator.java";
"Images working.";"tubaina";"2009-08-06 17:41:57.0";"DEFAULT";"11";"src/test/java/br/com/caelum/tubaina/parser/html/FlatHtmlGeneratorTest.java";
"BUGFIX: Breaking to a new line when a highlighted line of code ends.";"tubaina";"2009-08-10 14:19:06.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/CodeHighlightTag.java";
"BUGFIX: Breaking to a new line when a highlighted line of code ends.";"tubaina";"2009-08-10 14:19:06.0";"DEFAULT";"3";"src/test/java/br/com/caelum/tubaina/parser/latex/CodeHighlightTagTest.java";
"BUGFIX: Quoted strings in highlighted source code.";"tubaina";"2009-08-10 15:37:43.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/CodeHighlightTag.java";
"BUGFIX: Quoted strings in highlighted source code.";"tubaina";"2009-08-10 15:37:43.0";"DEFAULT";"3";"src/test/java/br/com/caelum/tubaina/parser/latex/CodeHighlightTagTest.java";
"Links from TOC and chapter index to chapter and sections working in flathtml output.";"tubaina";"2009-08-10 17:28:55.0";"DEFAULT";"3";"src/main/java/br/com/caelum/tubaina/parser/html/SectionToString.java";
"Links from TOC and chapter index to chapter and sections working in flathtml output.";"tubaina";"2009-08-10 17:28:55.0";"DEFAULT";"5";"src/test/java/br/com/caelum/tubaina/parser/html/BookToTOCTest.java";
"Links from TOC and chapter index to chapter and sections working in flathtml output.";"tubaina";"2009-08-10 17:28:55.0";"DEFAULT";"7";"src/test/java/br/com/caelum/tubaina/parser/html/ChapterToStringTest.java";
"Removing some printlns from tests.";"tubaina";"2009-08-11 12:42:38.0";"DEFAULT";"7";"src/test/java/br/com/caelum/tubaina/parser/html/ChapterToStringTest.java";
"Removing some printlns from tests.";"tubaina";"2009-08-11 12:42:38.0";"DEFAULT";"5";"src/test/java/br/com/caelum/tubaina/parser/html/SectionToStringTest.java";
"A bit of refactoring in navigation features to generalize it enough to allow proper navigation on both html and htmlflat outputs.";"tubaina";"2009-08-11 12:59:40.0";"DEFAULT";"7";"src/main/java/br/com/caelum/tubaina/parser/html/ChapterToString.java";
"A bit of refactoring in navigation features to generalize it enough to allow proper navigation on both html and htmlflat outputs.";"tubaina";"2009-08-11 12:59:40.0";"DEFAULT";"4";"src/main/java/br/com/caelum/tubaina/parser/html/SectionToString.java";
"Proper behaviour for navigation arrows in HTMLFlat output.";"tubaina";"2009-08-11 13:16:28.0";"DEFAULT";"7";"src/main/java/br/com/caelum/tubaina/parser/html/ChapterToString.java";
"Proper behaviour for navigation arrows in HTMLFlat output.";"tubaina";"2009-08-11 13:16:28.0";"DEFAULT";"7";"src/test/java/br/com/caelum/tubaina/parser/html/ChapterToStringTest.java";
"HTMLFlat links to sections are now like chapter/#section instead of chapter#section.";"tubaina";"2009-08-11 15:32:31.0";"DEFAULT";"22";"src/main/java/br/com/caelum/tubaina/parser/html/FlatHtmlGenerator.java";
"Fixing regression on image placement.";"tubaina";"2009-08-12 17:05:14.0";"DEFAULT";"8";"src/main/java/br/com/caelum/tubaina/parser/latex/ImageTag.java";
"Fixing regression on image placement.";"tubaina";"2009-08-12 17:05:14.0";"DEFAULT";"7";"src/test/java/br/com/caelum/tubaina/parser/latex/ImageTagTest.java";
"Template changed to allow latex to build code inside note boxes.";"tubaina";"2009-08-17 14:09:16.0";"DEFAULT";"2";"src/main/java/br/com/caelum/tubaina/parser/latex/NoteTag.java";
"Removing some uneeded code.";"tubaina";"2009-08-19 12:46:59.0";"DEFAULT";"22";"src/main/java/br/com/caelum/tubaina/parser/html/FlatHtmlGenerator.java";
"Index now working properly with flat html output.";"tubaina";"2009-08-19 13:19:12.0";"DEFAULT";"22";"src/main/java/br/com/caelum/tubaina/parser/html/FlatHtmlGenerator.java";
"Index now working properly with flat html output.";"tubaina";"2009-08-19 13:19:12.0";"DEFAULT";"3";"src/main/java/br/com/caelum/tubaina/parser/html/IndexToString.java";
"TableTag usando tabularx para gerar tabelas com colunas de tamanho fixo. Closes #5";"tubaina";"2010-07-23 23:29:15.0";"DEFAULT";"7";"src/main/java/br/com/caelum/tubaina/parser/latex/TableTag.java";
"TableTag usando tabularx para gerar tabelas com colunas de tamanho fixo. Closes #5";"tubaina";"2010-07-23 23:29:15.0";"DEFAULT";"6";"src/test/java/br/com/caelum/tubaina/parser/latex/TableTagTest.java";
"Corrected Instructor's note box generation and also adding minted env in code tag.

# Please enter the commit message for your changes. Lines starting
# with '#' will be ignored, and an empty message aborts the commit.
# On branch work
# Changes to be committed:
#   (use 'git reset HEAD^1 <file>...' to unstage)
#
#	modified:   src/main/java/br/com/caelum/tubaina/chunk/NoteChunk.java
#	modified:   src/main/java/br/com/caelum/tubaina/parser/MockedParser.java
#	modified:   src/main/java/br/com/caelum/tubaina/parser/Parser.java
#	modified:   src/main/java/br/com/caelum/tubaina/parser/html/HtmlParser.java
#	modified:   src/main/java/br/com/caelum/tubaina/parser/latex/CodeTag.java
#	modified:   src/main/java/br/com/caelum/tubaina/parser/latex/LatexParser.java
#	modified:   src/test/java/br/com/caelum/tubaina/builder/replacer/CodeReplacerTest.java
#	modified:   src/test/java/br/com/caelum/tubaina/parser/latex/CodeTagTest.java
#	modified:   src/test/java/br/com/caelum/tubaina/parser/latex/LatexParserTest.java
#";"tubaina";"2010-08-30 17:01:35.0";"DEFAULT";"4";"src/main/java/br/com/caelum/tubaina/chunk/NoteChunk.java";
